Van Buren,Maine,108,US-Canada Border,08/01/2018 12:00:00 AM,Train Passengers,64
Brownsville,Texas,2301,US-Mexico Border,08/01/2018 12:00:00 AM,Truck Containers Full,13976
Trout River,New York,715,US-Canada Border,08/01/2018 12:00:00 AM,Personal Vehicle Passengers,32731
Ogdensburg,New York,701,US-Canada Border,08/01/2018 12:00:00 AM,Trucks,3512
Otay Mesa,California,2506,US-Mexico Border,08/01/2018 12:00:00 AM,Personal Vehicle Passengers,1119092
Roseau,Minnesota,3426,US-Canada Border,08/01/2018 12:00:00 AM,Personal Vehicle Passengers,7407
Eastport,Idaho,3302,US-Canada Border,08/01/2018 12:00:00 AM,Bus Passengers,116
Lukeville,Arizona,2602,US-Mexico Border,08/01/2018 12:00:00 AM,Personal Vehicle Passengers,71946
Baudette,Minnesota,3424,US-Canada Border,08/01/2018 12:00:00 AM,Truck Containers Full,26
Lukeville,Arizona,2602,US-Mexico Border,08/01/2018 12:00:00 AM,Truck Containers Full,20
Eastport,Maine,103,US-Canada Border,08/01/2018 12:00:00 AM,Personal Vehicle Passengers,34480
Massena,New York,704,US-Canada Border,08/01/2018 12:00:00 AM,Truck Containers Empty,970
Jackman,Maine,104,US-Canada Border,08/01/2018 12:00:00 AM,Pedestrians,15
Highgate Springs-Alburg,Vermont,212,US-Canada Border,08/01/2018 12:00:00 AM,Truck Containers Full,7337
Hansboro,North Dakota,3415,US-Canada Border,08/01/2018 12:00:00 AM,Trucks,13
Beecher Falls,Vermont,206,US-Canada Border,08/01/2018 12:00:00 AM,Truck Containers Full,17
Portal,North Dakota,3403,US-Canada Border,08/01/2018 12:00:00 AM,Trucks,7488
Hidalgo,Texas,2305,US-Mexico Border,08/01/2018 12:00:00 AM,Personal Vehicles,373800
International Falls-Ranier,Minnesota,3604,US-Canada Border,08/01/2018 12:00:00 AM,Rail Containers Empty,16418
Danville,Washington,3012,US-Canada Border,08/01/2018 12:00:00 AM,Personal Vehicles,3720
Houlton,Maine,106,US-Canada Border,08/01/2018 12:00:00 AM,Truck Containers Empty,2047
Jackman,Maine,104,US-Canada Border,08/01/2018 12:00:00 AM,Train Passengers,49
Laredo,Texas,2304,US-Mexico Border,08/01/2018 12:00:00 AM,Buses,3657
Skagway,Alaska,3103,US-Canada Border,08/01/2018 12:00:00 AM,Buses,2768
Madawaska,Maine,109,US-Canada Border,08/01/2018 12:00:00 AM,Pedestrians,128
Santa Teresa,New Mexico,2408,US-Mexico Border,08/01/2018 12:00:00 AM,Pedestrians,13954
Fort Kent,Maine,110,US-Canada Border,08/01/2018 12:00:00 AM,Buses,2
Fort Kent,Maine,110,US-Canada Border,08/01/2018 12:00:00 AM,Bus Passengers,59
Blaine,Washington,3004,US-Canada Border,08/01/2018 12:00:00 AM,Bus Passengers,37280
Alcan,Alaska,3104,US-Canada Border,08/01/2018 12:00:00 AM,Bus Passengers,1141
International Falls-Ranier,Minnesota,3604,US-Canada Border,08/01/2018 12:00:00 AM,Bus Passengers,1081
Roma,Texas,2310,US-Mexico Border,08/01/2018 12:00:00 AM,Personal Vehicle Passengers,120033
Richford,Vermont,203,US-Canada Border,08/01/2018 12:00:00 AM,Trucks,471
Hansboro,North Dakota,3415,US-Canada Border,08/01/2018 12:00:00 AM,Buses,3
El Paso,Texas,2402,US-Mexico Border,08/01/2018 12:00:00 AM,Trucks,72495
Alcan,Alaska,3104,US-Canada Border,08/01/2018 12:00:00 AM,Buses,48
Calexico East,California,2507,US-Mexico Border,08/01/2018 12:00:00 AM,Train Passengers,21
El Paso,Texas,2402,US-Mexico Border,08/01/2018 12:00:00 AM,Personal Vehicles,1081501
Wildhorse,Montana,3323,US-Canada Border,08/01/2018 12:00:00 AM,Trucks,174
Laredo,Texas,2304,US-Mexico Border,08/01/2018 12:00:00 AM,Rail Containers Full,20903
Naco,Arizona,2603,US-Mexico Border,08/01/2018 12:00:00 AM,Personal Vehicles,26278
Dalton Cache,Alaska,3106,US-Canada Border,08/01/2018 12:00:00 AM,Truck Containers Full,12
Hidalgo,Texas,2305,US-Mexico Border,08/01/2018 12:00:00 AM,Truck Containers Empty,16074
Norton,Vermont,211,US-Canada Border,08/01/2018 12:00:00 AM,Rail Containers Empty,166
San Luis,Arizona,2608,US-Mexico Border,08/01/2018 12:00:00 AM,Trucks,1987
Andrade,California,2502,US-Mexico Border,08/01/2018 12:00:00 AM,Pedestrians,36757
Presidio,Texas,2403,US-Mexico Border,08/01/2018 12:00:00 AM,Truck Containers Full,528
Maida,North Dakota,3416,US-Canada Border,08/01/2018 12:00:00 AM,Personal Vehicle Passengers,1747
Del Bonita,Montana,3322,US-Canada Border,08/01/2018 12:00:00 AM,Truck Containers Full,14
Santa Teresa,New Mexico,2408,US-Mexico Border,08/01/2018 12:00:00 AM,Bus Passengers,243
Grand Portage,Minnesota,3613,US-Canada Border,08/01/2018 12:00:00 AM,Personal Vehicle Passengers,54534
Sarles,North Dakota,3409,US-Canada Border,08/01/2018 12:00:00 AM,Truck Containers Empty,30
Sherwood,North Dakota,3414,US-Canada Border,08/01/2018 12:00:00 AM,Personal Vehicles,1566
El Paso,Texas,2402,US-Mexico Border,08/01/2018 12:00:00 AM,Truck Containers Full,55329
Tornillo-Fabens,Texas,2404,US-Mexico Border,08/01/2018 12:00:00 AM,Pedestrians,3203
San Ysidro,California,2504,US-Mexico Border,08/01/2018 12:00:00 AM,Personal Vehicles,1280086
Point Roberts,Washington,3017,US-Canada Border,08/01/2018 12:00:00 AM,Pedestrians,3589
Vanceboro,Maine,105,US-Canada Border,08/01/2018 12:00:00 AM,Trucks,75
Buffalo-Niagara Falls,New York,901,US-Canada Border,08/01/2018 12:00:00 AM,Personal Vehicles,595767
Westhope,North Dakota,3419,US-Canada Border,08/01/2018 12:00:00 AM,Personal Vehicle Passengers,1732
Grand Portage,Minnesota,3613,US-Canada Border,08/01/2018 12:00:00 AM,Personal Vehicles,24533
Calexico East,California,2507,US-Mexico Border,08/01/2018 12:00:00 AM,Rail Containers Full,30
Columbus,New Mexico,2406,US-Mexico Border,08/01/2018 12:00:00 AM,Pedestrians,26527
Buffalo-Niagara Falls,New York,901,US-Canada Border,08/01/2018 12:00:00 AM,Truck Containers Full,64960
Del Bonita,Montana,3322,US-Canada Border,08/01/2018 12:00:00 AM,Personal Vehicle Passengers,10059
Houlton,Maine,106,US-Canada Border,08/01/2018 12:00:00 AM,Bus Passengers,794
Alexandria Bay,New York,708,US-Canada Border,08/01/2018 12:00:00 AM,Bus Passengers,5753
Eastport,Maine,103,US-Canada Border,08/01/2018 12:00:00 AM,Bus Passengers,314
Antler,North Dakota,3413,US-Canada Border,08/01/2018 12:00:00 AM,Personal Vehicle Passengers,1608
Westhope,North Dakota,3419,US-Canada Border,08/01/2018 12:00:00 AM,Trucks,728
Otay Mesa,California,2506,US-Mexico Border,08/01/2018 12:00:00 AM,Pedestrians,323857
International Falls-Ranier,Minnesota,3604,US-Canada Border,08/01/2018 12:00:00 AM,Trucks,1492
Whitlash,Montana,3321,US-Canada Border,08/01/2018 12:00:00 AM,Truck Containers Full,28
Ketchikan,Alaska,3102,US-Canada Border,08/01/2018 12:00:00 AM,Personal Vehicles,322
Buffalo-Niagara Falls,New York,901,US-Canada Border,08/01/2018 12:00:00 AM,Bus Passengers,61934
Eagle Pass,Texas,2303,US-Mexico Border,08/01/2018 12:00:00 AM,Rail Containers Full,12402
Derby Line,Vermont,209,US-Canada Border,08/01/2018 12:00:00 AM,Trucks,7879
Opheim,Montana,3317,US-Canada Border,08/01/2018 12:00:00 AM,Personal Vehicle Passengers,787
Calais,Maine,115,US-Canada Border,08/01/2018 12:00:00 AM,Trains,22
Otay Mesa,California,2506,US-Mexico Border,08/01/2018 12:00:00 AM,Truck Containers Empty,25533
Baudette,Minnesota,3424,US-Canada Border,08/01/2018 12:00:00 AM,Personal Vehicle Passengers,31815
Rio Grande City,Texas,2307,US-Mexico Border,08/01/2018 12:00:00 AM,Truck Containers Full,2810
Pembina,North Dakota,3401,US-Canada Border,08/01/2018 12:00:00 AM,Bus Passengers,2477
Ogdensburg,New York,701,US-Canada Border,08/01/2018 12:00:00 AM,Personal Vehicles,31346
Massena,New York,704,US-Canada Border,08/01/2018 12:00:00 AM,Truck Containers Full,1516
International Falls-Ranier,Minnesota,3604,US-Canada Border,08/01/2018 12:00:00 AM,Truck Containers Empty,421
Jackman,Maine,104,US-Canada Border,08/01/2018 12:00:00 AM,Trains,21
Calais,Maine,115,US-Canada Border,08/01/2018 12:00:00 AM,Bus Passengers,845
Blaine,Washington,3004,US-Canada Border,08/01/2018 12:00:00 AM,Trucks,33937
Turner,Montana,3306,US-Canada Border,08/01/2018 12:00:00 AM,Personal Vehicles,974
El Paso,Texas,2402,US-Mexico Border,08/01/2018 12:00:00 AM,Pedestrians,617312
Hidalgo,Texas,2305,US-Mexico Border,08/01/2018 12:00:00 AM,Buses,1769
Fort Fairfield,Maine,107,US-Canada Border,08/01/2018 12:00:00 AM,Truck Containers Full,44
Vanceboro,Maine,105,US-Canada Border,08/01/2018 12:00:00 AM,Truck Containers Empty,73
Oroville,Washington,3019,US-Canada Border,08/01/2018 12:00:00 AM,Truck Containers Full,1742
Douglas,Arizona,2601,US-Mexico Border,08/01/2018 12:00:00 AM,Pedestrians,71428
Skagway,Alaska,3103,US-Canada Border,08/01/2018 12:00:00 AM,Train Passengers,27777
Nogales,Arizona,2604,US-Mexico Border,08/01/2018 12:00:00 AM,Bus Passengers,17822
Northgate,North Dakota,3406,US-Canada Border,08/01/2018 12:00:00 AM,Personal Vehicles,1532
Frontier,Washington,3020,US-Canada Border,08/01/2018 12:00:00 AM,Pedestrians,10
Pinecreek,Minnesota,3425,US-Canada Border,08/01/2018 12:00:00 AM,Truck Containers Empty,10
Ambrose,North Dakota,3410,US-Canada Border,08/01/2018 12:00:00 AM,Personal Vehicle Passengers,166
Andrade,California,2502,US-Mexico Border,08/01/2018 12:00:00 AM,Personal Vehicle Passengers,89329
Roosville,Montana,3318,US-Canada Border,08/01/2018 12:00:00 AM,Buses,3
Sumas,Washington,3009,US-Canada Border,08/01/2018 12:00:00 AM,Bus Passengers,537
Raymond,Montana,3301,US-Canada Border,08/01/2018 12:00:00 AM,Bus Passengers,68
Skagway,Alaska,3103,US-Canada Border,08/01/2018 12:00:00 AM,Personal Vehicle Passengers,22468
Alcan,Alaska,3104,US-Canada Border,08/01/2018 12:00:00 AM,Pedestrians,105
Sweetgrass,Montana,3310,US-Canada Border,08/01/2018 12:00:00 AM,Buses,11
Roma,Texas,2310,US-Mexico Border,08/01/2018 12:00:00 AM,Trucks,721
Sweetgrass,Montana,3310,US-Canada Border,08/01/2018 12:00:00 AM,Truck Containers Full,10515
Jackman,Maine,104,US-Canada Border,08/01/2018 12:00:00 AM,Bus Passengers,193
Sherwood,North Dakota,3414,US-Canada Border,08/01/2018 12:00:00 AM,Truck Containers Empty,327
Scobey,Montana,3309,US-Canada Border,08/01/2018 12:00:00 AM,Personal Vehicle Passengers,1347
Port Angeles,Washington,3007,US-Canada Border,08/01/2018 12:00:00 AM,Trucks,47
Frontier,Washington,3020,US-Canada Border,08/01/2018 12:00:00 AM,Personal Vehicles,4172
Porthill,Idaho,3308,US-Canada Border,08/01/2018 12:00:00 AM,Personal Vehicles,12707
Sherwood,North Dakota,3414,US-Canada Border,08/01/2018 12:00:00 AM,Trucks,533
Alexandria Bay,New York,708,US-Canada Border,08/01/2018 12:00:00 AM,Personal Vehicle Passengers,186897
Highgate Springs-Alburg,Vermont,212,US-Canada Border,08/01/2018 12:00:00 AM,Train Passengers,46
Ferry,Washington,3013,US-Canada Border,08/01/2018 12:00:00 AM,Personal Vehicles,1550
Eagle Pass,Texas,2303,US-Mexico Border,08/01/2018 12:00:00 AM,Trains,284
Port Huron,Michigan,3802,US-Canada Border,08/01/2018 12:00:00 AM,Truck Containers Empty,18437
Roma,Texas,2310,US-Mexico Border,08/01/2018 12:00:00 AM,Buses,33
Richford,Vermont,203,US-Canada Border,08/01/2018 12:00:00 AM,Personal Vehicle Passengers,20844
Lynden,Washington,3023,US-Canada Border,08/01/2018 12:00:00 AM,Trucks,2938
Piegan,Montana,3316,US-Canada Border,08/01/2018 12:00:00 AM,Trucks,214
Sumas,Washington,3009,US-Canada Border,08/01/2018 12:00:00 AM,Rail Containers Empty,271
Brownsville,Texas,2301,US-Mexico Border,08/01/2018 12:00:00 AM,Truck Containers Empty,9724
Bridgewater,Maine,127,US-Canada Border,08/01/2018 12:00:00 AM,Truck Containers Empty,371
Frontier,Washington,3020,US-Canada Border,08/01/2018 12:00:00 AM,Personal Vehicle Passengers,8355
Hansboro,North Dakota,3415,US-Canada Border,08/01/2018 12:00:00 AM,Bus Passengers,42
Dalton Cache,Alaska,3106,US-Canada Border,08/01/2018 12:00:00 AM,Personal Vehicles,3357
Hansboro,North Dakota,3415,US-Canada Border,08/01/2018 12:00:00 AM,Truck Containers Full,3
Hansboro,North Dakota,3415,US-Canada Border,08/01/2018 12:00:00 AM,Truck Containers Empty,10
Northgate,North Dakota,3406,US-Canada Border,08/01/2018 12:00:00 AM,Train Passengers,48
Scobey,Montana,3309,US-Canada Border,08/01/2018 12:00:00 AM,Personal Vehicles,672
Carbury,North Dakota,3421,US-Canada Border,08/01/2018 12:00:00 AM,Truck Containers Empty,110
Massena,New York,704,US-Canada Border,08/01/2018 12:00:00 AM,Personal Vehicle Passengers,144334
El Paso,Texas,2402,US-Mexico Border,08/01/2018 12:00:00 AM,Rail Containers Full,3907
Vanceboro,Maine,105,US-Canada Border,08/01/2018 12:00:00 AM,Train Passengers,48
Brownsville,Texas,2301,US-Mexico Border,08/01/2018 12:00:00 AM,Rail Containers Empty,6350
Jackman,Maine,104,US-Canada Border,07/01/2018 12:00:00 AM,Pedestrians,52
Raymond,Montana,3301,US-Canada Border,07/01/2018 12:00:00 AM,Pedestrians,55
Anacortes,Washington,3010,US-Canada Border,07/01/2018 12:00:00 AM,Personal Vehicles,4825
Raymond,Montana,3301,US-Canada Border,07/01/2018 12:00:00 AM,Truck Containers Full,1249
Hidalgo,Texas,2305,US-Mexico Border,07/01/2018 12:00:00 AM,Truck Containers Full,37120
Eastport,Idaho,3302,US-Canada Border,07/01/2018 12:00:00 AM,Train Passengers,194
Sweetgrass,Montana,3310,US-Canada Border,07/01/2018 12:00:00 AM,Pedestrians,244
Hidalgo,Texas,2305,US-Mexico Border,07/01/2018 12:00:00 AM,Bus Passengers,30413
El Paso,Texas,2402,US-Mexico Border,07/01/2018 12:00:00 AM,Personal Vehicle Passengers,1939934
Hidalgo,Texas,2305,US-Mexico Border,07/01/2018 12:00:00 AM,Personal Vehicle Passengers,831354
San Ysidro,California,2504,US-Mexico Border,07/01/2018 12:00:00 AM,Bus Passengers,4434
Sumas,Washington,3009,US-Canada Border,07/01/2018 12:00:00 AM,Trains,13
Northgate,North Dakota,3406,US-Canada Border,07/01/2018 12:00:00 AM,Trains,13
Trout River,New York,715,US-Canada Border,07/01/2018 12:00:00 AM,Personal Vehicles,18179
International Falls-Ranier,Minnesota,3604,US-Canada Border,07/01/2018 12:00:00 AM,Truck Containers Full,1036
Eastport,Maine,103,US-Canada Border,07/01/2018 12:00:00 AM,Bus Passengers,239
Houlton,Maine,106,US-Canada Border,07/01/2018 12:00:00 AM,Buses,19
San Luis,Arizona,2608,US-Mexico Border,07/01/2018 12:00:00 AM,Trucks,1799
Roseau,Minnesota,3426,US-Canada Border,07/01/2018 12:00:00 AM,Personal Vehicle Passengers,8835
Columbus,New Mexico,2406,US-Mexico Border,07/01/2018 12:00:00 AM,Truck Containers Empty,146
Roma,Texas,2310,US-Mexico Border,07/01/2018 12:00:00 AM,Personal Vehicle Passengers,124796
Beecher Falls,Vermont,206,US-Canada Border,07/01/2018 12:00:00 AM,Personal Vehicles,9927
Scobey,Montana,3309,US-Canada Border,07/01/2018 12:00:00 AM,Personal Vehicles,659
Ambrose,North Dakota,3410,US-Canada Border,07/01/2018 12:00:00 AM,Personal Vehicle Passengers,276
Port Angeles,Washington,3007,US-Canada Border,07/01/2018 12:00:00 AM,Trucks,26
Frontier,Washington,3020,US-Canada Border,07/01/2018 12:00:00 AM,Personal Vehicles,3932
Turner,Montana,3306,US-Canada Border,07/01/2018 12:00:00 AM,Trucks,32
Sherwood,North Dakota,3414,US-Canada Border,07/01/2018 12:00:00 AM,Personal Vehicle Passengers,3042
Laredo,Texas,2304,US-Mexico Border,07/01/2018 12:00:00 AM,Bus Passengers,137071
Tecate,California,2505,US-Mexico Border,07/01/2018 12:00:00 AM,Personal Vehicle Passengers,190807
Detroit,Michigan,3801,US-Canada Border,07/01/2018 12:00:00 AM,Truck Containers Full,85602
Blaine,Washington,3004,US-Canada Border,07/01/2018 12:00:00 AM,Trains,246
St. John,North Dakota,3405,US-Canada Border,07/01/2018 12:00:00 AM,Trucks,107
Progreso,Texas,2309,US-Mexico Border,07/01/2018 12:00:00 AM,Truck Containers Empty,2521
Noonan,North Dakota,3420,US-Canada Border,07/01/2018 12:00:00 AM,Truck Containers Empty,225
Ferry,Washington,3013,US-Canada Border,07/01/2018 12:00:00 AM,Truck Containers Full,175
Buffalo-Niagara Falls,New York,901,US-Canada Border,07/01/2018 12:00:00 AM,Personal Vehicles,570869
Baudette,Minnesota,3424,US-Canada Border,07/01/2018 12:00:00 AM,Trucks,570
Friday Harbor,Washington,3014,US-Canada Border,07/01/2018 12:00:00 AM,Personal Vehicle Passengers,1652
Raymond,Montana,3301,US-Canada Border,07/01/2018 12:00:00 AM,Trucks,1289
Laurier,Washington,3016,US-Canada Border,07/01/2018 12:00:00 AM,Personal Vehicle Passengers,10138
Sault Sainte Marie,Michigan,3803,US-Canada Border,07/01/2018 12:00:00 AM,Trucks,3302
Northgate,North Dakota,3406,US-Canada Border,07/01/2018 12:00:00 AM,Personal Vehicles,1472
Roma,Texas,2310,US-Mexico Border,07/01/2018 12:00:00 AM,Bus Passengers,1009
Carbury,North Dakota,3421,US-Canada Border,07/01/2018 12:00:00 AM,Trucks,168
Lynden,Washington,3023,US-Canada Border,07/01/2018 12:00:00 AM,Trucks,3363
Sarles,North Dakota,3409,US-Canada Border,07/01/2018 12:00:00 AM,Trucks,34
Brownsville,Texas,2301,US-Mexico Border,07/01/2018 12:00:00 AM,Personal Vehicles,394672
Hidalgo,Texas,2305,US-Mexico Border,07/01/2018 12:00:00 AM,Truck Containers Empty,15409
Jackman,Maine,104,US-Canada Border,07/01/2018 12:00:00 AM,Buses,16
Boquillas,Texas,2410,US-Mexico Border,07/01/2018 12:00:00 AM,Pedestrians,845
Santa Teresa,New Mexico,2408,US-Mexico Border,07/01/2018 12:00:00 AM,Personal Vehicle Passengers,108627
El Paso,Texas,2402,US-Mexico Border,07/01/2018 12:00:00 AM,Trucks,65828
Ketchikan,Alaska,3102,US-Canada Border,07/01/2018 12:00:00 AM,Bus Passengers,101
Progreso,Texas,2309,US-Mexico Border,07/01/2018 12:00:00 AM,Truck Containers Full,1512
Massena,New York,704,US-Canada Border,07/01/2018 12:00:00 AM,Truck Containers Empty,1094
Norton,Vermont,211,US-Canada Border,07/01/2018 12:00:00 AM,Pedestrians,17
Lancaster,Minnesota,3430,US-Canada Border,07/01/2018 12:00:00 AM,Buses,1
Fort Kent,Maine,110,US-Canada Border,07/01/2018 12:00:00 AM,Trucks,1450
Morgan,Montana,3319,US-Canada Border,07/01/2018 12:00:00 AM,Personal Vehicles,726
Hidalgo,Texas,2305,US-Mexico Border,07/01/2018 12:00:00 AM,Pedestrians,189624
Champlain-Rouses Point,New York,712,US-Canada Border,07/01/2018 12:00:00 AM,Truck Containers Empty,3688
Roseau,Minnesota,3426,US-Canada Border,07/01/2018 12:00:00 AM,Truck Containers Full,129
Skagway,Alaska,3103,US-Canada Border,07/01/2018 12:00:00 AM,Personal Vehicle Passengers,24791
Roosville,Montana,3318,US-Canada Border,07/01/2018 12:00:00 AM,Pedestrians,171
Grand Portage,Minnesota,3613,US-Canada Border,07/01/2018 12:00:00 AM,Truck Containers Empty,353
Champlain-Rouses Point,New York,712,US-Canada Border,07/01/2018 12:00:00 AM,Pedestrians,774
Calexico East,California,2507,US-Mexico Border,07/01/2018 12:00:00 AM,Bus Passengers,8480
Laredo,Texas,2304,US-Mexico Border,07/01/2018 12:00:00 AM,Rail Containers Empty,14909
Roma,Texas,2310,US-Mexico Border,07/01/2018 12:00:00 AM,Truck Containers Full,42
Danville,Washington,3012,US-Canada Border,07/01/2018 12:00:00 AM,Truck Containers Empty,56
Port Huron,Michigan,3802,US-Canada Border,07/01/2018 12:00:00 AM,Rail Containers Full,22876
Alexandria Bay,New York,708,US-Canada Border,07/01/2018 12:00:00 AM,Personal Vehicles,77192
Calais,Maine,115,US-Canada Border,07/01/2018 12:00:00 AM,Rail Containers Empty,40
Dalton Cache,Alaska,3106,US-Canada Border,07/01/2018 12:00:00 AM,Pedestrians,338
Warroad,Minnesota,3423,US-Canada Border,07/01/2018 12:00:00 AM,Pedestrians,4
Port Huron,Michigan,3802,US-Canada Border,07/01/2018 12:00:00 AM,Truck Containers Full,53202
Dunseith,North Dakota,3422,US-Canada Border,07/01/2018 12:00:00 AM,Personal Vehicles,9258
Roosville,Montana,3318,US-Canada Border,07/01/2018 12:00:00 AM,Truck Containers Full,463
Santa Teresa,New Mexico,2408,US-Mexico Border,07/01/2018 12:00:00 AM,Personal Vehicles,42909
Warroad,Minnesota,3423,US-Canada Border,07/01/2018 12:00:00 AM,Truck Containers Full,195
Calexico East,California,2507,US-Mexico Border,07/01/2018 12:00:00 AM,Truck Containers Empty,14854
Massena,New York,704,US-Canada Border,07/01/2018 12:00:00 AM,Bus Passengers,2458
Del Bonita,Montana,3322,US-Canada Border,07/01/2018 12:00:00 AM,Personal Vehicle Passengers,8808
Whitlash,Montana,3321,US-Canada Border,07/01/2018 12:00:00 AM,Personal Vehicles,45
Roseau,Minnesota,3426,US-Canada Border,07/01/2018 12:00:00 AM,Personal Vehicles,4423
Eastport,Idaho,3302,US-Canada Border,07/01/2018 12:00:00 AM,Bus Passengers,329
Laredo,Texas,2304,US-Mexico Border,07/01/2018 12:00:00 AM,Personal Vehicle Passengers,966923
Bridgewater,Maine,127,US-Canada Border,07/01/2018 12:00:00 AM,Buses,1
Metaline Falls,Washington,3025,US-Canada Border,07/01/2018 12:00:00 AM,Truck Containers Empty,417
Santa Teresa,New Mexico,2408,US-Mexico Border,07/01/2018 12:00:00 AM,Trucks,10093
Northgate,North Dakota,3406,US-Canada Border,07/01/2018 12:00:00 AM,Rail Containers Empty,55
Sault Sainte Marie,Michigan,3803,US-Canada Border,07/01/2018 12:00:00 AM,Train Passengers,52
Ketchikan,Alaska,3102,US-Canada Border,07/01/2018 12:00:00 AM,Personal Vehicle Passengers,909
Van Buren,Maine,108,US-Canada Border,07/01/2018 12:00:00 AM,Train Passengers,60
Port Angeles,Washington,3007,US-Canada Border,07/01/2018 12:00:00 AM,Personal Vehicle Passengers,26955
Vanceboro,Maine,105,US-Canada Border,07/01/2018 12:00:00 AM,Trains,21
Brownsville,Texas,2301,US-Mexico Border,07/01/2018 12:00:00 AM,Trucks,21304
Carbury,North Dakota,3421,US-Canada Border,07/01/2018 12:00:00 AM,Truck Containers Full,134
Boundary,Washington,3015,US-Canada Border,07/01/2018 12:00:00 AM,Rail Containers Empty,305
Houlton,Maine,106,US-Canada Border,07/01/2018 12:00:00 AM,Truck Containers Empty,2043
Fortuna,North Dakota,3417,US-Canada Border,07/01/2018 12:00:00 AM,Truck Containers Empty,33
Richford,Vermont,203,US-Canada Border,07/01/2018 12:00:00 AM,Trains,7
Massena,New York,704,US-Canada Border,07/01/2018 12:00:00 AM,Personal Vehicle Passengers,141818
Presidio,Texas,2403,US-Mexico Border,07/01/2018 12:00:00 AM,Pedestrians,37964
Hansboro,North Dakota,3415,US-Canada Border,07/01/2018 12:00:00 AM,Personal Vehicle Passengers,1816
Eagle Pass,Texas,2303,US-Mexico Border,07/01/2018 12:00:00 AM,Personal Vehicle Passengers,528628
Carbury,North Dakota,3421,US-Canada Border,07/01/2018 12:00:00 AM,Personal Vehicles,1181
Detroit,Michigan,3801,US-Canada Border,07/01/2018 12:00:00 AM,Buses,513
Van Buren,Maine,108,US-Canada Border,07/01/2018 12:00:00 AM,Truck Containers Full,754
Ogdensburg,New York,701,US-Canada Border,07/01/2018 12:00:00 AM,Buses,6
Friday Harbor,Washington,3014,US-Canada Border,07/01/2018 12:00:00 AM,Personal Vehicles,625
Neche,North Dakota,3404,US-Canada Border,07/01/2018 12:00:00 AM,Bus Passengers,6
Maida,North Dakota,3416,US-Canada Border,07/01/2018 12:00:00 AM,Truck Containers Full,9
Calais,Maine,115,US-Canada Border,07/01/2018 12:00:00 AM,Truck Containers Empty,2255
Houlton,Maine,106,US-Canada Border,07/01/2018 12:00:00 AM,Bus Passengers,663
Sherwood,North Dakota,3414,US-Canada Border,07/01/2018 12:00:00 AM,Bus Passengers,9
Highgate Springs-Alburg,Vermont,212,US-Canada Border,07/01/2018 12:00:00 AM,Buses,350
Van Buren,Maine,108,US-Canada Border,07/01/2018 12:00:00 AM,Rail Containers Empty,310
International Falls-Ranier,Minnesota,3604,US-Canada Border,07/01/2018 12:00:00 AM,Rail Containers Empty,14348
Eagle Pass,Texas,2303,US-Mexico Border,07/01/2018 12:00:00 AM,Rail Containers Empty,15733
Columbus,New Mexico,2406,US-Mexico Border,07/01/2018 12:00:00 AM,Buses,152
Douglas,Arizona,2601,US-Mexico Border,07/01/2018 12:00:00 AM,Personal Vehicles,142241
Vanceboro,Maine,105,US-Canada Border,07/01/2018 12:00:00 AM,Train Passengers,44
Raymond,Montana,3301,US-Canada Border,07/01/2018 12:00:00 AM,Personal Vehicles,2976
Carbury,North Dakota,3421,US-Canada Border,07/01/2018 12:00:00 AM,Personal Vehicle Passengers,2466
Danville,Washington,3012,US-Canada Border,07/01/2018 12:00:00 AM,Personal Vehicle Passengers,6172
Derby Line,Vermont,209,US-Canada Border,07/01/2018 12:00:00 AM,Trucks,7440
Portal,North Dakota,3403,US-Canada Border,07/01/2018 12:00:00 AM,Trucks,7359
Norton,Vermont,211,US-Canada Border,07/01/2018 12:00:00 AM,Trucks,964
Blaine,Washington,3004,US-Canada Border,07/01/2018 12:00:00 AM,Buses,1605
Port Huron,Michigan,3802,US-Canada Border,07/01/2018 12:00:00 AM,Truck Containers Empty,16655
Wildhorse,Montana,3323,US-Canada Border,07/01/2018 12:00:00 AM,Personal Vehicles,1812
Calais,Maine,115,US-Canada Border,07/01/2018 12:00:00 AM,Personal Vehicle Passengers,124733
Portland,Maine,101,US-Canada Border,07/01/2018 12:00:00 AM,Personal Vehicles,2432
Sweetgrass,Montana,3310,US-Canada Border,07/01/2018 12:00:00 AM,Bus Passengers,653
Columbus,New Mexico,2406,US-Mexico Border,07/01/2018 12:00:00 AM,Truck Containers Full,1494
Del Bonita,Montana,3322,US-Canada Border,07/01/2018 12:00:00 AM,Personal Vehicles,3681
Boundary,Washington,3015,US-Canada Border,07/01/2018 12:00:00 AM,Trucks,49
Ogdensburg,New York,701,US-Canada Border,07/01/2018 12:00:00 AM,Trucks,3651
Richford,Vermont,203,US-Canada Border,07/01/2018 12:00:00 AM,Rail Containers Empty,26
Nogales,Arizona,2604,US-Mexico Border,07/01/2018 12:00:00 AM,Trains,56
Pembina,North Dakota,3401,US-Canada Border,07/01/2018 12:00:00 AM,Personal Vehicle Passengers,71499
Metaline Falls,Washington,3025,US-Canada Border,07/01/2018 12:00:00 AM,Truck Containers Full,37
Hannah,North Dakota,3408,US-Canada Border,07/01/2018 12:00:00 AM,Personal Vehicle Passengers,149
Douglas,Arizona,2601,US-Mexico Border,07/01/2018 12:00:00 AM,Buses,258
